ending0410_f line Text11	A Xia's duty arise from trust and belief, as well as acceptance of differences when that is the correct thing to do.
ending0410_f line Text12	Not being set in their own world, to each their own.
ending0410_f line Text13	That moment, she realized that her overwhelming determination to save people,
ending0410_f line Text14	also robbed her of her ability to believe in others.
ending0410_f line Text15	Turning back, looking upon Mount Lu in the night mist,
ending0410_f line Text16	She reaffirmed her determination, this time, she must trust those she doesn't want to lose.
ending0410_f line Text17	There may be differences, may be frictions,
ending0410_f line Text18	But as long as the Xia in the heart remains, they will be able to accept eachother.
ending0410_f line Text19	Working as one, righting this world.
ending0410_m title	New Swallow Returns
ending0410_m line Text01	The night of Jiujiang city, clear moon and cold breeze.
ending0410_m line Text02	A few guards shouts and drags a prisoner from their home onto a cart,
ending0410_m line Text03	The neighbors chats amongst themselves, no one expected that generous merchant
ending0410_m line Text04	to be involved in trafficking people for profit. They are even more confused of how the magistrate figured out this case.
ending0410_m line Text05	Upon the roof, the red-dressed Xia quietly gazes upon the cart moving into the distance,
ending0410_m line Text06	and the merchant's family, crying by the mansion's gateway.
ending0410_m line Text07	She used to believe the righteous world can only be reached through a dark path with no return.
ending0410_m line Text08	But that day, you stood up, you fought against the tide,
ending0410_m line Text09	your action was like a hammerblow, showing her and her father's persistance is far from necessary.
ending0410_m line Text10	Duty comes from trust and belief placed upon you, Xia comes from distinguishment between right or wrong.
ending0410_m line Text11	A Xia's duty arise from trust and belief, as well as acceptance of differences when that is the correct thing to do.
ending0410_m line Text12	Not being set in their own world, to each their own.
ending0410_m line Text13	That moment, she realized that her overwhelming determination to save people,
ending0410_m line Text14	also robbed her of her ability to believe in others.
ending0410_m line Text15	Turning back, looking upon Mount Lu in the night mist,
ending0410_m line Text16	She reaffirmed her determination, this time, she must trust those she doesn't want to lose.
ending0410_m line Text17	There may be differences, may be frictions,
ending0410_m line Text18	But as long as the Xia in the heart remains, they will be able to accept eachother.
ending0410_m line Text19	Working as one, righting this world.
ending0413_f title	The Fire Blaze On
ending0413_f line Text000	
ending0413_f line Text01	Though the conflict in Xia Pavilion has ended for now,
ending0413_f line Text02	She hasn't stopped in place, with her usual zeal and determination, she left the Pavilion by herself.
ending0413_f line Text03	Not to assume command of the Shangguan family,
ending0413_f line Text04	but to start a fire in the wulin,
ending0413_f line Text05	A fire to burn those bandits and thieves, the corrupt and the greedy.
ending0413_f line Text06	When the Blood Wolf army invaded from the north once more,
ending0413_f line Text07	She too can be found where the fighting was the thickest, leading the Northern Flame Troops to keep the Blood Wolves at bay.
ending0413_f line Text08	The enemy cannot understand how Shangguan Xu can face thousands with a smile on her face,
ending0413_f line Text09	Only she knew that her courage is not recklessness,
ending0413_f line Text10	On Mount Lu, she has a family, on Mount Lu, she has a home.
ending0413_f line Text11	
ending0413_f line Text12	Those things can keep a fire burning for a long time.
ending0413_f line Text13	A long, long time.
ending0413_f line Text0000	
ending0413_m title	The Fire Blaze On
ending0413_m line Text000	
ending0413_m line Text01	Though the conflict in Xia Pavilion has ended for now,
ending0413_m line Text02	She hasn't stopped in place, with her usual zeal and determination, she left the Pavilion by herself.
ending0413_m line Text03	Not to assume command of the Shangguan family,
ending0413_m line Text04	but to start a fire in the wulin,
ending0413_m line Text05	A fire to burn those bandits and thieves, the corrupt and the greedy.
ending0413_m line Text06	When the Blood Wolf army invaded from the north once more,
ending0413_m line Text07	She too can be found where the fighting was the thickest, leading the Northern Flame Troops to keep the blood wolves at bay.
ending0413_m line Text08	The enemy cannot understand how Shangguan Xu can face thousands with a smile on her face,
ending0413_m line Text09	Only she knew that her courage is not recklessness,
ending0413_m line Text10	On Mount Lu, she has a family, on Mount Lu, she has a home.
ending0413_m line Text11	
ending0413_m line Text12	Those things can keep a fire burning for a long time.
ending0413_m line Text13	A long, long time.
ending0413_m line Text0000	
ending0414_f title	Finding a Path 
ending0414_f line Text01	Looking at everyone smiling before her, shadow remains upon her face, hidden by the mask.
ending0414_f line Text02	She knew, the difference is but hidden for now, the time to choose will come.
ending0414_f line Text03	So once everyone had fell asleep in the depth of the night,
ending0414_f line Text04	She casted aside the mask and left Xia Pavilion.
ending0414_f line Text05	Her alone with nought but their sword, seeking her path.
ending0414_f line Text06	
ending0414_f line Text07	Several months later, some say,
ending0414_f line Text08	There's a masked female Xia in black who kills with determination, and is feared by murderous marauders.
ending0414_f line Text09	Others say,
ending0414_f line Text10	There's a beautiful female Xia in white who sways nearby bandits with kindness.
ending0414_f line Text11	What's right? What's wrong? She believe she can find the answer one day,
ending0414_f line Text12	a regretless answer.
ending0414_f line Text13	Before that, she must walks forth.
ending0414_f line Text14	
ending0414_f line Text15	Hearing about these news, you smile,
ending0414_f line Text16	even though you don't know where she'll end up, you begin to look forward to,
ending0414_f line Text17	to the day you will meet again, that you can still call her:
ending0414_f line Text18	「Welcome back, Master.」
ending0414_m title	Finding a Path 
ending0414_m line Text01	Looking at everyone smiling before her, shadow remains upon her face, hidden by the mask.
ending0414_m line Text02	She knew, the difference is but hidden for now, the time to choose will come.
ending0414_m line Text03	So once everyone had fell asleep in the depth of the night,
ending0414_m line Text04	She casted aside the mask and left Xia Pavilion.
ending0414_m line Text05	Her alone with nought but their sword, seeking her path.
ending0414_m line Text06	
ending0414_m line Text07	Several month later, some said,
ending0414_m line Text08	There's a masked female Xia in black kills with determination, and feared by murderous marauders.
ending0414_m line Text09	Others said,
ending0414_m line Text10	There's a beautiful female Xia in white influences nearby bandits with kindness.
ending0414_m line Text11	What's right? What's wrong? She believe she can find the answer one day,
ending0414_m line Text12	a regretless answer.
ending0414_m line Text13	Before that, she must walks forth.
ending0414_m line Text14	
ending0414_m line Text15	Hearing about these news, you smile,
ending0414_m line Text16	even though you don't know where she'll end up, you begin to look forward to,
ending0414_m line Text17	to the day you will meet again, that you can still call her:
ending0414_m line Text18	「Welcome back, Master.」
ending0417_f title	New Breeze, Into Rain
ending0417_f line Text01	The one he owes his life too, is also the greatest enemy of his whole life. 
ending0417_f line Text02	When the lie is finally revealed, he begin to doubt.
ending0417_f line Text03	Can people truly have unconditional trust between them?
ending0417_f line Text04	But he understood after hearing your calls, meeting you again,
ending0417_f line Text05	all that doubt was pointless.
ending0417_f line Text06	
ending0417_f line Text07	Though he has martial skills, he wanted to fight no more, he rather return to that tomb in Mount Zhongnan,
ending0417_f line Text08	To build a warm home for those without a home,
ending0417_f line Text09	Even at the forefront of conflicts in Jianghu, one must never forget,
ending0417_f line Text10	never forget how people must cross their differences to reach mutual trust.
ending0417_f line Text11	That's the greatest lesson he learned in his three years in the Xia Pavilion.
ending0417_f line Text12	
ending0417_f line Text13	Within the mechanic room, he taught his mechanical skill to a few willing children,
ending0417_f line Text14	His gaze skimmed across that mechanical parasol you had given him.
ending0417_f line Text15	Though that parasol was but a half done work you've made under Uncle Qiu's instruction,
ending0417_f line Text16	it is also the greatest treasure in his life.
ending0417_f line Text17	「Chief Cheng, when are you gonna tell us the story about that parasol?」Hearing this question, he gently smiles......
ending0417_f line Text18	「It's just a story about how a hard mechanical parasol can still shelter us from the wind and rain 」
ending0417_f line Text19	Though only the scorpian relaxingly eating on his shoulder can truly understand the meaning of his words.
ending0417_m title	New Breeze, Into Rain
ending0417_m line Text01	The one he owes his life too, is also the greatest enemy of his whole life. 
ending0417_m line Text02	When the lie is finally revealed, he begin to doubt.
ending0417_m line Text03	Can people truly have unconditional trust between them?
ending0417_m line Text04	But he understood after hearing your calls, meeting you again,
ending0417_m line Text05	all that doubt was pointless.
ending0417_m line Text06	
ending0417_m line Text07	Though he has martial skills, he wanted to fight no more, he rather return to that tomb in Mount Zhongnan,
ending0417_m line Text08	To build a warm home for those without a home,
ending0417_m line Text09	Even at the forefront of conflicts in Jianghu, one must never forget,
ending0417_m line Text10	never forget how people must cross their differences to reach mutual trust.
ending0417_m line Text11	That's the greatest lesson he learned in his three years in the Xia Pavilion.
ending0417_m line Text12	
ending0417_m line Text13	Within the mechanic room, he taught his mechanical skill to a few willing children,
ending0417_m line Text14	His gaze skimmed across that mechanical parasol you had given him.
ending0417_m line Text15	Though that parasol was but a half done work you've made under Uncle Qiu's instruction,
ending0417_m line Text16	it is also the greatest treasure in his life.
ending0417_m line Text17	「Chief Cheng, when are you gonna tell us the story about that parasol?」Hearing this question, he gently smiles......
ending0417_m line Text18	「It's just a story about how a hard mechanical parasol can still shelter us from the wind and rain 」
ending0417_m line Text19	Though only the scorpian relaxingly eating on his shoulder can truly understand the meaning of his words.
ending0418_f title	Carrying the World
ending0418_f line Text000	
ending0418_f line Text01	The unrest in Mt. Lu was brought to an end, for now,
ending0418_f line Text02	and he's wish for the entire Pavilion's safety came true. 
ending0418_f line Text03	He took a breather, but the burden on his shoulder never disappear entirely,
ending0418_f line Text04	because he knew, in the vast world beyond Mt. Lu, there are countless people who need a Xia, who need him.
ending0418_f line Text05	
ending0418_f line Text06	So that familar Senior in the Pavilion took a change,
ending0418_f line Text07	then, a reassuring figure has appeared in wulin.
ending0418_f line Text08	Scars begin to crawl up his sturdy frame.
ending0418_f line Text09	His gentle face also becomes worn with age.
ending0418_f line Text10	What did not change is his clear gaze,
ending0418_f line Text11	and his unyielding will.
ending0418_f line Text12	You know, when you need it,
ending0418_f line Text13	that figure will be standing in front you.
ending0418_f line Text14	
ending0418_f line Text15	「Don't worry, I've gotcha.」he smiles, and scratches his head.
ending0418_f line Text000 (1)	
ending0418_m title	Carrying the World
ending0418_m line Text000	
ending0418_m line Text01	The unrest in Mt. Lu was brought to an end, for now,
ending0418_m line Text02	and he's wish for the entire Pavilion's safety came true. 
ending0418_m line Text03	He took a breather, but the burden on his shoulder never disappear entirely,
ending0418_m line Text04	because he knew, in the vast world beyond Mt. Lu, there are countless people need a Xia, need him.
ending0418_m line Text05	
ending0418_m line Text06	So that familar Senior in the Pavilion took a change,
ending0418_m line Text07	then, a reassuring figure has appeared in wulin.
ending0418_m line Text08	Scars begin to crawl up his sturdy frame.
ending0418_m line Text09	His gentle face also becomes worn with age.
ending0418_m line Text10	What did not change is his clear gaze,
ending0418_m line Text11	and his unyielding will.
ending0418_m line Text12	You know, when you need it,
ending0418_m line Text13	that figure will be standing in front you.
ending0418_m line Text14	
ending0418_m line Text15	「Don't worry, I've gotcha.」he smiles, and scratches his head.
ending0418_m line Text000 (1)	
